indicatorId,geoUnit,year,value,qualifier,magnitude
RESDEN.INHAB.TFTE,EGY,2016,646.99675,,
RESDEN.INHAB.TFTE,EGY,2017,636.00218,,
RESDEN.INHAB.TFTE,EGY,2018,645.44342,,
RESDEN.INHAB.TFTE,EGY,2019,776.5619,,
RESDEN.INHAB.TFTE,EGY,2020,790.65531,,
RESDEN.INHAB.TFTE,EGY,2021,808.43512,,
RESDEN.INHAB.TFTE,EGY,2022,829.2751,,
RESDEN.INHAB.TFTE,EGY,2023,845.3181,,
RESDEN.INHAB.TFTE,ESP,1996,1286.11531,,
RESDEN.INHAB.TFTE,ESP,1997,1336.11001,,
RESDEN.INHAB.TFTE,ESP,1998,1487.41148,,
RESDEN.INHAB.TFTE,ESP,1999,1512.15158,,
RESDEN.INHAB.TFTE,ESP,2000,1874.09659,,
RESDEN.INHAB.TFTE,ESP,2001,1947.04358,,
RESDEN.INHAB.TFTE,ESP,2002,2014.3626,,
RESDEN.INHAB.TFTE,ESP,2003,2195.10581,,
RESDEN.INHAB.TFTE,ESP,2004,2356.18397,,
RESDEN.INHAB.TFTE,ESP,2005,2516.19827,,
RESDEN.INHAB.TFTE,ESP,2006,2613.24064,,
RESDEN.INHAB.TFTE,ESP,2007,2720.22197,,
RESDEN.INHAB.TFTE,ESP,2008,2850.35985,,
RESDEN.INHAB.TFTE,ESP,2009,2876.51477,,
RESDEN.INHAB.TFTE,ESP,2010,2879.99747,,
RESDEN.INHAB.TFTE,ESP,2011,2775.30203,,
RESDEN.INHAB.TFTE,ESP,2012,2693.39973,,
RESDEN.INHAB.TFTE,ESP,2013,2623.64689,,
RESDEN.INHAB.TFTE,ESP,2014,2614.44648,,
RESDEN.INHAB.TFTE,ESP,2015,2622.53289,,
RESDEN.INHAB.TFTE,ESP,2016,2712.74943,,
RESDEN.INHAB.TFTE,ESP,2017,2847.3656,,
RESDEN.INHAB.TFTE,ESP,2018,2984.29629,,
RESDEN.INHAB.TFTE,ESP,2019,3048.15265,,
RESDEN.INHAB.TFTE,ESP,2020,3051.64642,,
RESDEN.INHAB.TFTE,ESP,2021,3229.64887,,
RESDEN.INHAB.TFTE,ESP,2022,3387.49657,,
RESDEN.INHAB.TFTE,ESP,2023,3653.80306,,
RESDEN.INHAB.TFTE,EST,1998,2102.37983,,
RESDEN.INHAB.TFTE,EST,1999,2135.26422,,
RESDEN.INHAB.TFTE,EST,2000,1902.60055,,
RESDEN.INHAB.TFTE,EST,2001,1924.96306,,
RESDEN.INHAB.TFTE,EST,2002,2210.91668,,
RESDEN.INHAB.TFTE,EST,2003,2193.7335,,
RESDEN.INHAB.TFTE,EST,2004,2465.56876,,
RESDEN.INHAB.TFTE,EST,2005,2451.18781,,
RESDEN.INHAB.TFTE,EST,2006,2600.75424,,
RESDEN.INHAB.TFTE,EST,2007,2747.58209,,
RESDEN.INHAB.TFTE,EST,2008,2972.93057,,
RESDEN.INHAB.TFTE,EST,2009,3229.67528,,
RESDEN.INHAB.TFTE,EST,2010,3057.78287,,
RESDEN.INHAB.TFTE,EST,2011,3392.80584,,
RESDEN.INHAB.TFTE,EST,2012,3457.75569,,
RESDEN.INHAB.TFTE,EST,2013,3338.3961,,
RESDEN.INHAB.TFTE,EST,2014,3285.59355,,
RESDEN.INHAB.TFTE,EST,2015,3188.49188,,
RESDEN.INHAB.TFTE,EST,2016,3296.37262,,
RESDEN.INHAB.TFTE,EST,2017,3552.46537,,
RESDEN.INHAB.TFTE,EST,2018,3766.08146,,
RESDEN.INHAB.TFTE,EST,2019,3770.42028,,
RESDEN.INHAB.TFTE,EST,2020,3836.37969,,
RESDEN.INHAB.TFTE,EST,2021,4036.13127,,
RESDEN.INHAB.TFTE,EST,2022,4654.85436,,
RESDEN.INHAB.TFTE,EST,2023,4800.4412,,
RESDEN.INHAB.TFTE,ETH,2005,20.82551,,
RESDEN.INHAB.TFTE,ETH,2007,19.72278,,
RESDEN.INHAB.TFTE,ETH,2010,41.46809,,
RESDEN.INHAB.TFTE,ETH,2013,43.9301,,
RESDEN.INHAB.TFTE,ETH,2017,89.03843,,
RESDEN.INHAB.TFTE,FIN,2004,7855.56192,,
RESDEN.INHAB.TFTE,FIN,2005,7558.69966,,
RESDEN.INHAB.TFTE,FIN,2006,7689.18984,,
RESDEN.INHAB.TFTE,FIN,2007,7390.55027,,
RESDEN.INHAB.TFTE,FIN,2008,7712.31606,,
RESDEN.INHAB.TFTE,FIN,2009,7669.28354,,
RESDEN.INHAB.TFTE,FIN,2010,7740.92101,,
RESDEN.INHAB.TFTE,FIN,2011,7441.97757,,
RESDEN.INHAB.TFTE,FIN,2012,7492.46096,,
RESDEN.INHAB.TFTE,FIN,2013,7222.80668,,
RESDEN.INHAB.TFTE,FIN,2014,7022.1865,,
RESDEN.INHAB.TFTE,FIN,2015,6855.97138,,
RESDEN.INHAB.TFTE,FIN,2016,6543.69993,,
RESDEN.INHAB.TFTE,FIN,2017,6731.45341,,
RESDEN.INHAB.TFTE,FIN,2018,6872.68968,,
RESDEN.INHAB.TFTE,FIN,2019,7245.85837,,
RESDEN.INHAB.TFTE,FIN,2020,7548.32504,,
RESDEN.INHAB.TFTE,FIN,2021,7870.42868,,
RESDEN.INHAB.TFTE,FIN,2022,8073.32591,,
RESDEN.INHAB.TFTE,FIN,2023,8314.89822,,
RESDEN.INHAB.TFTE,FRA,1996,2656.27136,,
RESDEN.INHAB.TFTE,FRA,1997,2646.3481,,
RESDEN.INHAB.TFTE,FRA,1998,2654.5869,,
RESDEN.INHAB.TFTE,FRA,1999,2723.93306,,
RESDEN.INHAB.TFTE,FRA,2000,2902.95091,,
RESDEN.INHAB.TFTE,FRA,2001,2971.39049,,
RESDEN.INHAB.TFTE,FRA,2002,3100.95366,,
RESDEN.INHAB.TFTE,FRA,2003,3184.63585,,
RESDEN.INHAB.TFTE,FRA,2004,3320.66694,,
RESDEN.INHAB.TFTE,FRA,2005,3297.84746,,
RESDEN.INHAB.TFTE,FRA,2006,3405.181,,
RESDEN.INHAB.TFTE,FRA,2007,3563.56539,,
RESDEN.INHAB.TFTE,FRA,2008,3636.48425,,
RESDEN.INHAB.TFTE,FRA,2009,3722.99987,,
RESDEN.INHAB.TFTE,FRA,2010,3849.5934,,
RESDEN.INHAB.TFTE,FRA,2011,3920.65709,,
RESDEN.INHAB.TFTE,FRA,2012,4052.17043,,
RESDEN.INHAB.TFTE,FRA,2013,4133.56261,,
RESDEN.INHAB.TFTE,FRA,2014,4210.03605,,
RESDEN.INHAB.TFTE,FRA,2015,4310.70957,,
RESDEN.INHAB.TFTE,FRA,2016,4392.04699,,
RESDEN.INHAB.TFTE,FRA,2017,4546.76212,,
RESDEN.INHAB.TFTE,FRA,2018,4670.53241,,
RESDEN.INHAB.TFTE,FRA,2019,4773.97249,,
RESDEN.INHAB.TFTE,FRA,2020,4883.2219,,
RESDEN.INHAB.TFTE,FRA,2021,5058.05374,,
RESDEN.INHAB.TFTE,FRA,2022,5181.84576,,
RESDEN.INHAB.TFTE,FRA,2023,5368.63555,,
RESDEN.INHAB.TFTE,FRO,2003,1824.74008,,
RESDEN.INHAB.TFTE,GBR,1996,2485.75438,,
RESDEN.INHAB.TFTE,GBR,1997,2495.08042,,
RESDEN.INHAB.TFTE,GBR,1998,2694.02542,,
RESDEN.INHAB.TFTE,GBR,1999,2853.23907,,
RESDEN.INHAB.TFTE,GBR,2000,2893.37563,,
RESDEN.INHAB.TFTE,GBR,2001,3078.40932,,
RESDEN.INHAB.TFTE,GBR,2002,3335.62719,,
RESDEN.INHAB.TFTE,GBR,2003,3631.25708,,
RESDEN.INHAB.TFTE,GBR,2004,3818.23524,,
RESDEN.INHAB.TFTE,GBR,2005,4117.74512,,
RESDEN.INHAB.TFTE,GBR,2006,4176.43751,,
RESDEN.INHAB.TFTE,GBR,2007,4122.71329,,
RESDEN.INHAB.TFTE,GBR,2008,4077.28663,,
RESDEN.INHAB.TFTE,GBR,2009,4113.41572,,
RESDEN.INHAB.TFTE,GBR,2010,4089.20558,,
RESDEN.INHAB.TFTE,GBR,2011,3973.02377,,
RESDEN.INHAB.TFTE,GBR,2012,4017.98198,,
RESDEN.INHAB.TFTE,GBR,2013,4171.80763,,
RESDEN.INHAB.TFTE,GBR,2014,4280.79983,,
RESDEN.INHAB.TFTE,GBR,2015,4389.5625,,
RESDEN.INHAB.TFTE,GBR,2016,4434.65942,,
RESDEN.INHAB.TFTE,GBR,2017,4472.69458,,
RESDEN.INHAB.TFTE,GEO,2013,599.63656,,
RESDEN.INHAB.TFTE,GEO,2014,1126.78154,,
RESDEN.INHAB.TFTE,GEO,2015,1359.02229,,
RESDEN.INHAB.TFTE,GEO,2016,1383.73676,,
RESDEN.INHAB.TFTE,GEO,2017,1381.93128,,
RESDEN.INHAB.TFTE,GEO,2018,1544.7177,,
RESDEN.INHAB.TFTE,GEO,2019,1788.43187,,
RESDEN.INHAB.TFTE,GEO,2020,1799.17121,,
RESDEN.INHAB.TFTE,GEO,2021,1702.96062,,
RESDEN.INHAB.TFTE,GEO,2022,1808.99963,,
RESDEN.INHAB.TFTE,GEO,2023,1768.16486,,
RESDEN.INHAB.TFTE,GHA,2007,16.80827,,
RESDEN.INHAB.TFTE,GHA,2010,37.36945,,
RESDEN.INHAB.TFTE,GHA,2015,87.47972,,
RESDEN.INHAB.TFTE,GMB,2008,86.52267,,
RESDEN.INHAB.TFTE,GMB,2009,97.05758,,
RESDEN.INHAB.TFTE,GMB,2011,29.97933,,
RESDEN.INHAB.TFTE,GMB,2018,50.8608,,
RESDEN.INHAB.TFTE,GRC,1997,1034.83571,,
RESDEN.INHAB.TFTE,GRC,1999,1378.09346,,
RESDEN.INHAB.TFTE,GRC,2001,1329.34234,,
RESDEN.INHAB.TFTE,GRC,2003,1433.39172,,
RESDEN.INHAB.TFTE,GRC,2005,1787.19397,,
RESDEN.INHAB.TFTE,GRC,2006,1809.7524,,
RESDEN.INHAB.TFTE,GRC,2007,1904.75068,,
RESDEN.INHAB.TFTE,GRC,2011,2217.3345,,
RESDEN.INHAB.TFTE,GRC,2012,2236.28739,,
RESDEN.INHAB.TFTE,GRC,2013,2655.47213,,
RESDEN.INHAB.TFTE,GRC,2014,2733.92303,,
RESDEN.INHAB.TFTE,GRC,2015,3196.52298,,
RESDEN.INHAB.TFTE,GRC,2016,2726.60076,,
RESDEN.INHAB.TFTE,GRC,2017,3250.61522,,
RESDEN.INHAB.TFTE,GRC,2018,3416.08087,,
RESDEN.INHAB.TFTE,GRC,2019,3644.60084,,
RESDEN.INHAB.TFTE,GRC,2020,4008.18457,,
RESDEN.INHAB.TFTE,GRC,2021,4244.36826,,
RESDEN.INHAB.TFTE,GRC,2022,4926.78077,,
RESDEN.INHAB.TFTE,GRC,2023,5283.3671,,
RESDEN.INHAB.TFTE,GRL,2001,536.23111,NAT_EST,
RESDEN.INHAB.TFTE,GRL,2002,539.79435,NAT_EST,
RESDEN.INHAB.TFTE,GRL,2003,647.48328,NAT_EST,
RESDEN.INHAB.TFTE,GRL,2004,701.94574,,
RESDEN.INHAB.TFTE,GTM,2005,29.96244,,
RESDEN.INHAB.TFTE,GTM,2006,24.57335,,
RESDEN.INHAB.TFTE,GTM,2007,34.56902,,
RESDEN.INHAB.TFTE,GTM,2008,39.14498,,
RESDEN.INHAB.TFTE,GTM,2009,39.35924,,
RESDEN.INHAB.TFTE,GTM,2010,25.28604,,
RESDEN.INHAB.TFTE,GTM,2011,25.2655,,
RESDEN.INHAB.TFTE,GTM,2012,27.51046,,
RESDEN.INHAB.TFTE,GTM,2013,17.78271,,
RESDEN.INHAB.TFTE,GTM,2014,20.79155,,
RESDEN.INHAB.TFTE,GTM,2015,22.74408,,
RESDEN.INHAB.TFTE,GTM,2016,22.71149,,
RESDEN.INHAB.TFTE,GTM,2017,14.49246,,
RESDEN.INHAB.TFTE,GTM,2018,13.28356,,
RESDEN.INHAB.TFTE,GTM,2019,14.95967,,
RESDEN.INHAB.TFTE,GTM,2020,17.2968,,
RESDEN.INHAB.TFTE,GTM,2021,14.52588,,
RESDEN.INHAB.TFTE,GUM,2003,276.47221,,
RESDEN.INHAB.TFTE,GUM,2004,305.79544,,
RESDEN.INHAB.TFTE,GUM,2005,292.48496,,
RESDEN.INHAB.TFTE,HKG,1998,1053.71375,,
RESDEN.INHAB.TFTE,HKG,1999,1205.55046,,
RESDEN.INHAB.TFTE,HKG,2000,1160.05084,,
RESDEN.INHAB.TFTE,HKG,2001,1355.89935,,
RESDEN.INHAB.TFTE,HKG,2002,1564.3458,,
RESDEN.INHAB.TFTE,HKG,2003,1972.70024,,
RESDEN.INHAB.TFTE,HKG,2004,2122.33356,,
RESDEN.INHAB.TFTE,HKG,2005,2612.0206,,
RESDEN.INHAB.TFTE,HKG,2006,2649.43577,,
RESDEN.INHAB.TFTE,HKG,2007,2815.15829,,
RESDEN.INHAB.TFTE,HKG,2008,2636.81534,,
RESDEN.INHAB.TFTE,HKG,2009,2737.39051,,
RESDEN.INHAB.TFTE,HKG,2010,3062.54396,,
RESDEN.INHAB.TFTE,HKG,2011,3036.83266,,
RESDEN.INHAB.TFTE,HKG,2012,3137.56656,,
RESDEN.INHAB.TFTE,HKG,2013,3309.70489,,
RESDEN.INHAB.TFTE,HKG,2014,3512.80511,,
RESDEN.INHAB.TFTE,HKG,2015,3487.89638,,
RESDEN.INHAB.TFTE,HKG,2016,3668.25742,,
RESDEN.INHAB.TFTE,HKG,2017,3720.22457,,
RESDEN.INHAB.TFTE,HKG,2018,3978.17159,,
RESDEN.INHAB.TFTE,HKG,2019,4240.38811,,
RESDEN.INHAB.TFTE,HKG,2020,4355.79712,,
RESDEN.INHAB.TFTE,HKG,2021,4591.73346,,
RESDEN.INHAB.TFTE,HKG,2022,4815.20071,,
RESDEN.INHAB.TFTE,HKG,2023,5273.74369,,
RESDEN.INHAB.TFTE,HND,2015,22.29506,,
RESDEN.INHAB.TFTE,HND,2017,34.42048,,
RESDEN.INHAB.TFTE,HND,2018,201.94053,,
RESDEN.INHAB.TFTE,HND,2019,187.83669,,
RESDEN.INHAB.TFTE,HRV,1998,1058.21383,,
RESDEN.INHAB.TFTE,HRV,1999,1250.71645,,
RESDEN.INHAB.TFTE,HRV,2000,1554.71759,,
RESDEN.INHAB.TFTE,HRV,2001,1549.19173,,
RESDEN.INHAB.TFTE,HRV,2002,1990.8424,,
RESDEN.INHAB.TFTE,HRV,2003,1361.17206,,
RESDEN.INHAB.TFTE,HRV,2004,1657.56476,,
RESDEN.INHAB.TFTE,HRV,2005,1327.97321,,
RESDEN.INHAB.TFTE,HRV,2006,1338.95518,,
RESDEN.INHAB.TFTE,HRV,2007,1419.96782,,
RESDEN.INHAB.TFTE,HRV,2008,1551.807,,
RESDEN.INHAB.TFTE,HRV,2009,1606.76105,,
RESDEN.INHAB.TFTE,HRV,2010,1649.24941,,
RESDEN.INHAB.TFTE,HRV,2011,1594.22493,,
RESDEN.INHAB.TFTE,HRV,2012,1567.46167,,
RESDEN.INHAB.TFTE,HRV,2013,1535.62032,,
RESDEN.INHAB.TFTE,HRV,2014,1445.04267,,
RESDEN.INHAB.TFTE,HRV,2015,1513.83841,,
RESDEN.INHAB.TFTE,HRV,2016,1871.39921,,
RESDEN.INHAB.TFTE,HRV,2017,1900.86092,,
RESDEN.INHAB.TFTE,HRV,2018,1973.01528,,
RESDEN.INHAB.TFTE,HRV,2019,2203.55061,,
RESDEN.INHAB.TFTE,HRV,2020,2295.44402,,
RESDEN.INHAB.TFTE,HRV,2021,2414.42218,,
RESDEN.INHAB.TFTE,HRV,2022,2534.42425,,
RESDEN.INHAB.TFTE,HRV,2023,2440.27743,,
RESDEN.INHAB.TFTE,HUN,1996,1009.14592,,
RESDEN.INHAB.TFTE,HUN,1997,1083.88096,,
RESDEN.INHAB.TFTE,HUN,1998,1142.65899,,
RESDEN.INHAB.TFTE,HUN,1999,1228.7746,,
RESDEN.INHAB.TFTE,HUN,2000,1411.99814,,
RESDEN.INHAB.TFTE,HUN,2001,1440.86103,,
RESDEN.INHAB.TFTE,HUN,2002,1473.69545,,
RESDEN.INHAB.TFTE,HUN,2003,1499.67591,,
RESDEN.INHAB.TFTE,HUN,2004,1476.26637,,
RESDEN.INHAB.TFTE,HUN,2005,1575.84829,,
RESDEN.INHAB.TFTE,HUN,2006,1745.00319,,
RESDEN.INHAB.TFTE,HUN,2007,1731.42684,,
RESDEN.INHAB.TFTE,HUN,2008,1845.99803,,
RESDEN.INHAB.TFTE,HUN,2009,2004.50214,,
RESDEN.INHAB.TFTE,HUN,2010,2135.63344,,
RESDEN.INHAB.TFTE,HUN,2011,2309.99213,,
RESDEN.INHAB.TFTE,HUN,2012,2400.89424,,
RESDEN.INHAB.TFTE,HUN,2013,2527.84945,,
RESDEN.INHAB.TFTE,HUN,2014,2654.79529,,
RESDEN.INHAB.TFTE,HUN,2015,2569.66887,,
RESDEN.INHAB.TFTE,HUN,2016,2625.94197,,
RESDEN.INHAB.TFTE,HUN,2017,2902.24254,,
RESDEN.INHAB.TFTE,HUN,2018,3846.48666,,
RESDEN.INHAB.TFTE,HUN,2019,4021.15293,,
RESDEN.INHAB.TFTE,HUN,2020,4309.61589,,
RESDEN.INHAB.TFTE,HUN,2021,4452.48668,,
RESDEN.INHAB.TFTE,HUN,2022,4725.1504,,
RESDEN.INHAB.TFTE,HUN,2023,4567.0829,,
RESDEN.INHAB.TFTE,IDN,2000,209.65817,,
RESDEN.INHAB.TFTE,IDN,2001,196.3356,,
RESDEN.INHAB.TFTE,IDN,2009,88.33347,NAT_EST,
RESDEN.INHAB.TFTE,IDN,2016,177.73496,,
RESDEN.INHAB.TFTE,IDN,2017,214.08281,,
RESDEN.INHAB.TFTE,IDN,2018,215.18755,,
RESDEN.INHAB.TFTE,IDN,2019,387.17063,,
RESDEN.INHAB.TFTE,IDN,2020,395.34168,,
RESDEN.INHAB.TFTE,IND,1996,153.94902,,
RESDEN.INHAB.TFTE,IND,1998,116.49341,,
RESDEN.INHAB.TFTE,IND,2000,110.62568,,
RESDEN.INHAB.TFTE,IND,2005,135.14649,,
RESDEN.INHAB.TFTE,IND,2010,156.19059,,
RESDEN.INHAB.TFTE,IND,2015,214.34935,,
RESDEN.INHAB.TFTE,IND,2018,250.00794,,
RESDEN.INHAB.TFTE,IND,2020,259.26325,,
RESDEN.INHAB.TFTE,IRL,1996,1771.6011,,
RESDEN.INHAB.TFTE,IRL,1997,1929.23033,,
RESDEN.INHAB.TFTE,IRL,1998,2091.11026,,
RESDEN.INHAB.TFTE,IRL,1999,2111.48773,,
RESDEN.INHAB.TFTE,IRL,2000,2255.69685,,
RESDEN.INHAB.TFTE,IRL,2001,2336.65114,,
RESDEN.INHAB.TFTE,IRL,2002,2406.49548,,
RESDEN.INHAB.TFTE,IRL,2003,2534.61201,,
RESDEN.INHAB.TFTE,IRL,2004,2735.33169,,
RESDEN.INHAB.TFTE,IRL,2005,2821.26494,,
RESDEN.INHAB.TFTE,IRL,2006,2895.65117,,
RESDEN.INHAB.TFTE,IRL,2007,2929.08877,,
RESDEN.INHAB.TFTE,IRL,2008,3256.66919,,
RESDEN.INHAB.TFTE,IRL,2009,3139.86576,,
RESDEN.INHAB.TFTE,IRL,2010,3116.61747,,
RESDEN.INHAB.TFTE,IRL,2011,3341.4018,,
RESDEN.INHAB.TFTE,IRL,2012,4873.66344,,
RESDEN.INHAB.TFTE,IRL,2013,5141.73776,,
RESDEN.INHAB.TFTE,IRL,2014,5290.95054,,
RESDEN.INHAB.TFTE,IRL,2015,5242.06636,,
RESDEN.INHAB.TFTE,IRL,2016,5143.85544,,
RESDEN.INHAB.TFTE,IRL,2017,5114.19434,,
RESDEN.INHAB.TFTE,IRL,2018,4656.77702,,
RESDEN.INHAB.TFTE,IRL,2019,4961.4389,,
RESDEN.INHAB.TFTE,IRL,2020,5196.11055,,
RESDEN.INHAB.TFTE,IRL,2021,5213.43167,,
RESDEN.INHAB.TFTE,IRL,2022,5554.98837,,
RESDEN.INHAB.TFTE,IRL,2023,5752.79698,,
RESDEN.INHAB.TFTE,IRN,2006,695.93817,,
RESDEN.INHAB.TFTE,IRN,2008,723.09305,,
RESDEN.INHAB.TFTE,IRN,2009,687.77269,,
RESDEN.INHAB.TFTE,IRN,2010,712.4395,,
RESDEN.INHAB.TFTE,IRN,2012,667.69317,,
RESDEN.INHAB.TFTE,IRN,2013,650.49973,,
RESDEN.INHAB.TFTE,IRN,2015,789.46238,,
RESDEN.INHAB.TFTE,IRN,2017,1409.14676,,
RESDEN.INHAB.TFTE,IRN,2019,1588.4273,,
RESDEN.INHAB.TFTE,IRN,2021,2239.74005,,
RESDEN.INHAB.TFTE,IRQ,2007,370.8675,,
RESDEN.INHAB.TFTE,IRQ,2008,391.66134,,
RESDEN.INHAB.TFTE,IRQ,2009,407.43142,,
RESDEN.INHAB.TFTE,IRQ,2010,420.64715,,
RESDEN.INHAB.TFTE,IRQ,2011,429.8312,,
RESDEN.INHAB.TFTE,IRQ,2014,66.44057,,
RESDEN.INHAB.TFTE,IRQ,2015,63.15466,,
RESDEN.INHAB.TFTE,IRQ,2016,62.30752,,
RESDEN.INHAB.TFTE,IRQ,2017,102.2908,,
RESDEN.INHAB.TFTE,IRQ,2018,107.3521,,
RESDEN.INHAB.TFTE,IRQ,2019,118.26846,,
RESDEN.INHAB.TFTE,IRQ,2020,136.59963,,
RESDEN.INHAB.TFTE,IRQ,2021,164.28484,,
RESDEN.INHAB.TFTE,ISL,1996,3320.88313,,
RESDEN.INHAB.TFTE,ISL,1997,4967.78663,,
RESDEN.INHAB.TFTE,ISL,1998,5191.01854,,
RESDEN.INHAB.TFTE,ISL,1999,5720.28444,,
RESDEN.INHAB.TFTE,ISL,2001,6560.18798,,
RESDEN.INHAB.TFTE,ISL,2003,6643.65474,,
RESDEN.INHAB.TFTE,ISL,2005,7337.75322,,
RESDEN.INHAB.TFTE,ISL,2006,7999.30666,,
RESDEN.INHAB.TFTE,ISL,2007,7175.58294,,
RESDEN.INHAB.TFTE,ISL,2008,7313.20175,,
RESDEN.INHAB.TFTE,ISL,2009,7841.17942,,
RESDEN.INHAB.TFTE,ISL,2011,7088.82137,,
RESDEN.INHAB.TFTE,ISL,2013,5739.72216,,
RESDEN.INHAB.TFTE,ISL,2017,5979.72684,,
RESDEN.INHAB.TFTE,ISL,2018,5645.66563,,
RESDEN.INHAB.TFTE,ISL,2021,6941.30115,,
RESDEN.INHAB.TFTE,ISL,2022,6863.54747,,
RESDEN.INHAB.TFTE,ISL,2023,5952.52033,,
RESDEN.INHAB.TFTE,ITA,1996,1337.61364,,
RESDEN.INHAB.TFTE,ITA,1997,1148.96073,,
RESDEN.INHAB.TFTE,ITA,1998,1142.51929,,
RESDEN.INHAB.TFTE,ITA,1999,1137.5056,,
RESDEN.INHAB.TFTE,ITA,2000,1154.70198,,
RESDEN.INHAB.TFTE,ITA,2001,1164.25597,,
RESDEN.INHAB.TFTE,ITA,2002,1242.88215,,
RESDEN.INHAB.TFTE,ITA,2003,1222.71837,,
RESDEN.INHAB.TFTE,ITA,2004,1242.48468,,
RESDEN.INHAB.TFTE,ITA,2005,1412.59398,,
RESDEN.INHAB.TFTE,ITA,2006,1507.90404,,
RESDEN.INHAB.TFTE,ITA,2007,1579.89282,,
RESDEN.INHAB.TFTE,ITA,2008,1613.51417,,
RESDEN.INHAB.TFTE,ITA,2009,1703.84695,,
RESDEN.INHAB.TFTE,ITA,2010,1722.66807,,
RESDEN.INHAB.TFTE,ITA,2011,1760.64483,,
RESDEN.INHAB.TFTE,ITA,2012,1831.34278,,
RESDEN.INHAB.TFTE,ITA,2013,1916.30366,,
RESDEN.INHAB.TFTE,ITA,2014,1947.34437,,
RESDEN.INHAB.TFTE,ITA,2015,2075.80841,,
RESDEN.INHAB.TFTE,ITA,2016,2209.59265,,
RESDEN.INHAB.TFTE,ITA,2017,2322.42382,,
RESDEN.INHAB.TFTE,ITA,2018,2524.31271,,
RESDEN.INHAB.TFTE,ITA,2019,2670.65345,,
RESDEN.INHAB.TFTE,ITA,2020,2614.68181,,
RESDEN.INHAB.TFTE,ITA,2021,2658.8949,,
RESDEN.INHAB.TFTE,ITA,2022,2795.53412,,
RESDEN.INHAB.TFTE,ITA,2023,2855.12509,,
RESDEN.INHAB.TFTE,JOR,1998,1779.75136,,
RESDEN.INHAB.TFTE,JOR,2015,254.19597,,
RESDEN.INHAB.TFTE,JOR,2016,572.41702,,
RESDEN.INHAB.TFTE,JOR,2017,576.00927,,
RESDEN.INHAB.TFTE,JPN,1996,4906.38735,,
RESDEN.INHAB.TFTE,JPN,1997,4959.03285,,
RESDEN.INHAB.TFTE,JPN,1998,5164.5008,,
RESDEN.INHAB.TFTE,JPN,1999,5201.03384,,
RESDEN.INHAB.TFTE,JPN,2000,5102.41299,,
RESDEN.INHAB.TFTE,JPN,2001,5136.2064,,
RESDEN.INHAB.TFTE,JPN,2002,4891.16889,,
RESDEN.INHAB.TFTE,JPN,2003,5113.02549,,
RESDEN.INHAB.TFTE,JPN,2004,5117.27802,,
RESDEN.INHAB.TFTE,JPN,2005,5322.47485,,
RESDEN.INHAB.TFTE,JPN,2006,5352.83117,,
RESDEN.INHAB.TFTE,JPN,2007,5344.2381,,
RESDEN.INHAB.TFTE,JPN,2008,5125.12165,,
RESDEN.INHAB.TFTE,JPN,2009,5114.01193,,
RESDEN.INHAB.TFTE,JPN,2010,5117.18164,,
RESDEN.INHAB.TFTE,JPN,2011,5123.33234,,
RESDEN.INHAB.TFTE,JPN,2012,5048.63399,,
RESDEN.INHAB.TFTE,JPN,2013,5166.83422,,
RESDEN.INHAB.TFTE,JPN,2014,5351.53211,,
RESDEN.INHAB.TFTE,JPN,2015,5198.48902,,
RESDEN.INHAB.TFTE,JPN,2016,5232.70894,,
RESDEN.INHAB.TFTE,JPN,2017,5319.83455,,
RESDEN.INHAB.TFTE,JPN,2018,5339.51713,,
RESDEN.INHAB.TFTE,JPN,2019,5376.11987,,
RESDEN.INHAB.TFTE,JPN,2020,5450.44287,,
RESDEN.INHAB.TFTE,JPN,2021,5589.76698,,
RESDEN.INHAB.TFTE,JPN,2022,5629.79566,,
RESDEN.INHAB.TFTE,JPN,2023,5608.63075,,
RESDEN.INHAB.TFTE,KAZ,2007,394.65661,,
RESDEN.INHAB.TFTE,KAZ,2008,365.52061,,
RESDEN.INHAB.TFTE,KAZ,2009,338.66777,,
RESDEN.INHAB.TFTE,KAZ,2010,360.06018,,
RESDEN.INHAB.TFTE,KAZ,2011,375.48738,,
RESDEN.INHAB.TFTE,KAZ,2012,596.79809,,
RESDEN.INHAB.TFTE,KAZ,2013,720.18538,,
RESDEN.INHAB.TFTE,KAZ,2014,781.43387,,
RESDEN.INHAB.TFTE,KAZ,2015,760.84725,,
RESDEN.INHAB.TFTE,KAZ,2016,678.87213,,
RESDEN.INHAB.TFTE,KAZ,2017,650.77119,,
RESDEN.INHAB.TFTE,KAZ,2018,650.01155,,
RESDEN.INHAB.TFTE,KAZ,2019,619.64887,,
RESDEN.INHAB.TFTE,KAZ,2020,668.82871,,
RESDEN.INHAB.TFTE,KAZ,2021,609.97284,,
RESDEN.INHAB.TFTE,KAZ,2022,661.69455,,
RESDEN.INHAB.TFTE,KAZ,2023,693.05803,,
RESDEN.INHAB.TFTE,KEN,2007,56.1911,,
RESDEN.INHAB.TFTE,KEN,2010,226.90023,,
RESDEN.INHAB.TFTE,KEN,2022,168.60477,,
RESDEN.INHAB.TFTE,KEN,2023,200.85225,,
RESDEN.INHAB.TFTE,KHM,2002,17.47676,NAT_EST,
RESDEN.INHAB.TFTE,KHM,2015,30.38923,,
RESDEN.INHAB.TFTE,KOR,1996,2186.08907,,
