"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"République centrafricaine","CAF","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.21197995789257E-06","","","","8.28435088970373E-06","7.90850338381283E-06","8.40789219651707E-06","7.54040362400078E-06","8.17237728051962E-06","","4.09850069582654E-06","5.44899138532923E-06","6.80758893719557E-06","7.08124424926287E-06","8.6398307197834E-06","8.31845804130232E-06","8.70964482990026E-06","8.20629230003801E-06","","","",
"Canada","CAN","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41121292420859E-05","1.43976756016547E-05","1.43088598010122E-05","1.36523358280781E-05","1.30736945245539E-05","1.32870622555226E-05","1.38784928253593E-05","1.45677283478242E-05","1.4668397589042E-05","1.46999207275996E-05","1.48577431846106E-05","1.41814798149467E-05","1.33776274685072E-05","1.32289347132717E-05","1.33447478670743E-05","1.32994928856977E-05","1.33482206693421E-05","1.33344320068963E-05","1.23901655964853E-05","1.23043859548638E-05","1.17328092981826E-05","1.18039212812623E-05","1.16644273631038E-05","1.16235045990299E-05","1.18083790792206E-05","1.23898109063213E-05","1.2496562633144E-05","1.26120166809848E-05","1.30576846693075E-05","1.27416889014909E-05","1.35185987464231E-05","1.3996294680919E-05","1.3736451836938E-05","1.4089801316377E-05","1.42302331833719E-05",
"Europe centrale et les pays baltes","CEB","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4775373719362","20.1883060367078","19.4574211077872","19.3916632807516","19.2524024988647","18.5049831274579","17.9952461733102","17.2333947407174","17.3949218346542","17.6870902626317","17.2712542635964","17.4785772139037","17.7658060472561","18.2444399426267","18.1654805489685","16.7682158665353","16.9319464412341","17.1147948570754","17.1235873098764","17.2748287413982","17.2655051211155","17.6225381470792","17.6421476848615","17.6267113852587","17.527267204293","17.6445192546555","17.5129300035474","18.0919344506401","17.8337439912465","","",
"Suisse","CHE","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","6.79436718037962E-06","6.46873345591447E-06","6.6238750271988E-06","6.69634943681695E-06","7.685615007616E-06","7.38017137221E-06","7.55642504355539E-06","7.12646196832764E-06","7.29219795830241E-06","7.30752885885387E-06","7.60063645322698E-06","7.63540611246903E-06","7.79276889758414E-06","7.67208944759306E-06","8.30925643584495E-06","7.96664369750685E-06","8.33860184481515E-06","7.82486553334724E-06","7.95372215730401E-06","7.76084009526753E-06","7.91935844787945E-06","7.33965146562468E-06","7.85574635881551E-06","7.91546148587255E-06","8.33804506766865E-06","8.32392921280146E-06","9.26195695854529E-06","8.91888653154169E-06","1.00323454187786E-05","8.97063263065455E-06","8.95570427074152E-06","8.97757718657572E-06","9.0203938959158E-06","9.12616072877187E-06","9.19403806590501E-06","9.06562377047169E-06","9.58714189428991E-06","9.34852798609863E-06","9.36400803894522E-06","9.32195218858645E-06","9.16907474215597E-06","9.25621409904931E-06","9.08733953158571E-06","9.55617901716394E-06","9.40460314122983E-06","1.00616352919933E-05","9.6910239454374E-06","9.90716918606817E-06","9.34487114946415E-06","1.00701481847201E-05","8.98993332404232E-06","9.00355781857989E-06","",
"Îles Anglo-Normandes","CHI","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chili","CHL","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","1.59224229894982E-08","1.70051881634313E-08","1.59688988775224E-08","2.00985522076665E-08","1.80745799385956E-08","1.83521918042929E-08","1.82460516351824E-08","1.75877044630684E-08","1.86925787568221E-08","1.97371408422216E-08","1.95721637532703E-08","1.85989682489998E-08","1.97245477999565E-08","1.79129369664579E-08","1.76978797236696E-08","1.65445349918325E-08","1.43013857925166E-08","1.38639366518689E-08","1.31916391519859E-08","1.50741621731857E-08","1.55435493385271E-08","1.61030196183924E-08","1.55051415719314E-08","1.50239221881507E-08","1.60605426587527E-08","1.57811009565986E-08","1.5771289644969E-08","1.50949570823752E-08","1.60724036282154E-08","1.59131257668038E-08","1.60730676241399E-08","1.57688272670367E-08","1.64239450549758E-08","1.81208899058922E-08","1.96120173267628E-08","2.03790285412133E-08","1.87092655630745E-08","1.46058605645306E-08","1.7471006271607E-08","1.89360959954426E-08","1.89910595562318E-08","1.74587728968776E-08","1.70445012165024E-08","1.75460829297571E-08","1.74689644166374E-08","1.75057946834574E-08","1.83955244968596E-08","1.77188527701523E-08","1.61961693313326E-08","1.96762203580828E-08","2.13364673205925E-08","1.77194011337982E-08","",
"Chine","CHN","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.45243795005463E-09","8.9294828249282E-09","9.62573731753299E-09","9.94341352833548E-09","1.01348503814718E-08","1.00382796581446E-08","1.01512000219484E-08","1.00894667610088E-08","9.7321625039509E-09","9.49826837509792E-09","9.19468038601503E-09","8.94556190479944E-09","9.24872439365958E-09","8.89089034402513E-09","8.32942550168391E-09","7.92409749807608E-09","7.79829641266188E-09","7.51799464421188E-09","7.6382330077989E-09","",
"Côte d'Ivoire","CIV","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80109074301712E-08","","","","","1.88190745863034E-08","","","","","","9.53622594518062E-09","1.00548462063633E-08","9.65689450611749E-09","1.00128885806634E-08","9.87243911760948E-09","1.03299160766247E-08","1.06657567522302E-08","1.07442668136723E-08","1.05012658369382E-08","1.0213762113664E-08","7.57148126100708E-09","1.0619351578358E-08","1.06359292433206E-08","1.011725754556E-08","1.11757327994559E-08","1.14603709083276E-08","1.1756370693915E-08","1.16659927460391E-08","1.16654955002548E-08","1.17866882362427E-08","1.23894127184877E-08","1.18184021017749E-08","1.30371915904877E-08","",
"Cameroun","CMR","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.76735861979995E-09","8.90515524474841E-09","9.75370088625251E-09","6.55007578773669E-09","5.8984195225778E-09","7.18366897108368E-09","","","9.69459913614923E-09","9.70701807917569E-09","","","","","","","","","","","","","1.13444056049257E-08","1.15221169764532E-08","1.2285343811226E-08","1.21109695914613E-08","1.16520313878748E-08","1.18759411884958E-08","1.23469457080062E-08","1.20282727609789E-08","1.08705828069932E-08","1.13415157268484E-08","","","",
"Congo, République démocratique du","COD","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.29066122614449E-09","4.144E-09","2.72687384180791E-09","3.40808940193165E-09","2.65117845020956E-09","4.93161576886034E-09","4.76004711918406E-09","4.05375005067187E-09","5.34976331444522E-09","3.45979673835024E-09","7.79702331211264E-10","2.75245906279561E-09","4.23547372723084E-09","4.04019790111332E-09","5.27673897174681E-09","5.61765160085664E-09","6.37306348181424E-09","6.36897996666217E-09","7.80871794316237E-09","7.90960875850895E-09","7.45327769625285E-09","","8.64379961433928E-09","8.47036896300206E-09","8.0863655024941E-09","8.59028413261217E-09","7.65044332559718E-09","6.67528812445431E-09","7.43715203855764E-09","7.04841775060897E-09","6.70873789310741E-09","7.86739721544676E-09","1.06622824617649E-08","","",
"Congo, République du","COG","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07093687448128E-09","8.14290465105231E-09","8.64750467565705E-09","7.81359440508185E-09","5.6881204351406E-09","5.29500881987698E-09","6.02757381714862E-09","5.89662454769078E-09","8.22388188953649E-09","6.90293864613017E-09","8.11448977021998E-09","7.27824633563993E-09","8.62436076479203E-09","9.58092115661996E-09","1.21951444175552E-08","1.3089464226841E-08","1.01352630825429E-08","6.82845231880198E-09","7.10154938182206E-09","8.32448488581498E-09","6.50908825854792E-09","","","",
"Colombie","COL","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37437321563338E-08","1.34769212787609E-08","1.12197541852291E-08","","","1.12588268629863E-08","","","","","1.30315110144915E-08","1.26752273841946E-08","1.21421652023674E-08","1.45758811869672E-08","1.32269907142761E-08","1.40221143464507E-08","1.56997483690587E-08","1.57972626545312E-08","1.43852129240943E-08","1.48508184070981E-08","1.46098424464284E-08","1.49005246267221E-08","1.40452385597579E-08","1.44462991915374E-08","1.52632926851651E-08","1.75622334373789E-08","1.52812370381266E-08",
"Comores","COM","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10767999025358E-05","2.27417663403995E-05","1.9175765528895E-05","1.94194463700732E-05","1.68835936399048E-05","1.68224328489103E-05","1.79870830152484E-05","1.6281082729264E-05","1.6270355465039E-05","1.55325588996425E-05","1.71355967777829E-05","1.67252781347498E-05","1.78036383653429E-05","1.893160633834E-05","1.82240332376635E-05","1.83857032911625E-05","","","","",
"Costa Rica","CRI","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","1.14413690693542E-08","1.24970478184578E-08","1.36201639990327E-08","1.24370708760522E-08","1.21882799048153E-08","1.23050282048147E-08","1.26515622799897E-08","1.1883970601474E-08","1.16168139669017E-08","1.2381200780513E-08","1.26557483542812E-08","1.52187698161065E-08","1.47168072809855E-08","1.32730530245079E-08","1.32573983298679E-08","1.44341578176762E-08","1.47022326120795E-08","1.37047507846128E-08","1.30573346474185E-08","1.05863515072178E-08","1.1976548253817E-08","1.20352693137855E-08","1.15807869301161E-08","1.22450379591895E-08","1.26428152370212E-08","1.2613164915421E-08","1.28238649326758E-08","1.31337581607143E-08","1.28397128305791E-08","1.33610338036884E-08","1.3368108901546E-08","1.35849516097946E-08","1.33589275001756E-08","1.3635396985214E-08","1.38416637384782E-08","1.48564701582419E-08","1.52325099084058E-08","1.31830719885207E-08","1.29525420562371E-08","1.32089868676909E-08","1.31052960652648E-08","1.3416824749449E-08","1.30455889610236E-08","1.32539942158309E-08","1.35108543364627E-08","1.32441025558449E-08","1.31821486861854E-08","1.33201329233421E-08","1.22380289914727E-08","1.4040585857592E-08","1.43541941212592E-08","1.39115296586432E-08","",
"Petits états des Caraïbes","CSS","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.254290597491","17.145609459488","18.4665626937305","19.0004030642007","21.7433438540964","24.1284868318243","21.8651116485659","23.9706016856637","22.2088093111104","21.2221586631281","21.56661278038","20.7562360338191","20.2580959060482","20.733813004739","21.052453926514","19.7933965338499","17.6526301515574","","","","","","","",
"Cuba","CUB","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Caïmans","CYM","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chypre","CYP","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","1.33891041573581E-05","1.21203957795065E-05","1.32309141257416E-05","1.35794673971749E-05","1.41997457896144E-05","1.47875835774413E-05","1.37933786537616E-05","1.42413895452211E-05","1.54059994934525E-05","1.61320463228546E-05","1.65564691727017E-05","1.67012308485358E-05","1.63313115516626E-05","1.73866421937942E-05","1.83570374312901E-05","1.80298939785434E-05","1.69802219883635E-05","1.80663250930461E-05","1.94570496331551E-05","2.08034075108448E-05","1.84350342490507E-05","1.78419789921569E-05","1.71172284731416E-05","1.83161200731276E-05","1.88469269058609E-05","2.07966335767945E-05","2.12956362120587E-05","2.14312693114226E-05","2.20150698014494E-05","2.18288375781342E-05","2.31684581894033E-05","2.431188563645E-05","2.84229518891301E-05","2.69496263455086E-05","2.32492377292522E-05","2.30541633071918E-05","2.31497754364522E-05","2.33347688877135E-05","2.35211674986721E-05","2.47157220076717E-05","2.40473874693333E-05","2.35160580075036E-05","2.3819883399544E-05","2.38334479788945E-05","2.30747988940916E-05","2.19401064770959E-05","2.25522799224155E-05","2.29534539238281E-05","2.32663088788842E-05","",
"République tchèque","CZE","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86166021635235E-08","1.65352256889033E-08","1.61241883041147E-08","1.52021454386609E-08","1.49979091243393E-08","1.42860567923411E-08","1.47763284118601E-08","1.43940909280327E-08","1.46706596068644E-08","1.44922139897488E-08","1.49342597779117E-08","1.53637066407322E-08","1.44719480929411E-08","1.42247635579556E-08","1.46226925120358E-08","1.36910275601823E-08","1.36005403617534E-08","1.35150877074659E-08","1.44031469799321E-08","1.48219229571973E-08","1.4986384060872E-08","1.43234419623065E-08","1.46856290224908E-08","1.47706497791672E-08","1.48067786190684E-08","1.465729130846E-08","1.4524571696195E-08","1.40731168065984E-08","1.29358385035563E-08","1.26419883935481E-08","","",
"Allemagne","DEU","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","1.07447372455134E-08","1.08795347405568E-08","1.04369869045533E-08","1.00082100586309E-08","1.01332085866574E-08","1.04525700227677E-08","1.04549552863383E-08","1.03419883862959E-08","1.02450315020486E-08","1.00200259390841E-08","9.75867311246274E-09","9.71481031850358E-09","1.01536576313219E-08","1.01597578771751E-08","9.90160625734863E-09","1.00478215288326E-08","9.78063999242609E-09","1.02133027923331E-08","9.79639199507285E-09","1.15872606982866E-08","1.1700050880466E-08","1.14183937086733E-08","1.16240302064178E-08","1.1444000568442E-08","1.08612643630481E-08","1.06964792240669E-08","1.07927073495161E-08","1.14113920394369E-08","1.16587154757097E-08","1.09562611305698E-08","1.08344127806563E-08","1.10075820796944E-08","1.0480323064578E-08","1.07118256360423E-08","1.09320825330355E-08","1.14680869476284E-08","1.16265911759254E-08","1.18345449223527E-08","1.13044209753524E-08","1.17508036302609E-08","1.19144565745477E-08","1.20952178281376E-08","1.2050213270698E-08","1.19885456247591E-08","1.18344647143693E-08","1.19735022246491E-08","1.19511477768103E-08","1.19024787407273E-08","1.11648293689433E-08","1.14768326661851E-08","1.1204620255227E-08","1.06356015557046E-08","",
"Djibouti","DJI","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominique","DMA","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Danemark","DNK","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","2.90094807210035E-08","2.89334901464964E-08","2.91380271543528E-08","2.67550208677107E-08","2.65288296049769E-08","2.71102705101025E-08","2.81555652564996E-08","2.85925495239975E-08","2.86532702152372E-08","2.82384517828259E-08","2.7247412038156E-08","2.79510693488915E-08","2.91268445120761E-08","3.06034943812589E-08","3.28665235959333E-08","3.22898571607778E-08","3.24493923075407E-08","3.14237824649966E-08","2.97309607065473E-08","2.91386375357092E-08","2.94762042121132E-08","3.08662585269785E-08","3.15895044604022E-08","3.17355683200248E-08","3.2029247489339E-08","3.18221219420916E-08","3.22070729134714E-08","3.20893083367811E-08","3.1500941763127E-08","3.01926754363636E-08","3.01937128403241E-08","3.02738918313787E-08","3.12356786779335E-08","3.29896907527703E-08","3.18928909651121E-08","3.51418397665865E-08","3.34227790621361E-08","3.29767812920754E-08","3.27637143283641E-08","3.28089690985065E-08","3.35146741563207E-08","3.37961426931306E-08","3.65850723841222E-08","3.41560427381574E-08","3.34903267444358E-08","3.32797095205553E-08","3.23839236687064E-08","3.49773905428147E-08","3.4470930251185E-08","3.51995025742209E-08","3.0809641082876E-08","3.15935489663634E-08","",
"République dominicaine","DOM","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","1.38522692965684E-08","1.34382463323098E-08","1.44204805687528E-08","1.60813514114248E-08","1.32633177274453E-08","1.25373329554621E-08","1.13509631632308E-08","1.10314977813341E-08","1.03071894458166E-08","9.71261555552617E-09","7.97832450347147E-09","8.45715029390712E-09","9.02277039848197E-09","9.69124558967762E-09","1.12818955384209E-08","1.12446214001321E-08","1.17008873533127E-08","1.23845917958153E-08","1.02967892812404E-08","7.59081769799996E-09","1.08703353772716E-08","1.1154462736089E-08","1.05341580201292E-08","1.05746248391509E-08","1.03443425255087E-08","1.14087879252525E-08","1.14316696590021E-08","1.15292954816426E-08","1.21644136566349E-08","1.33805069862852E-08","1.3216727613399E-08","1.17451429766864E-08","1.25218843192576E-08","1.36981611227812E-08","1.39947598952419E-08","1.48862683674784E-08","1.41702312688308E-08","1.26456822680505E-08","1.22208185463529E-08","1.23149237686754E-08","1.30522728344989E-08","1.35308948006543E-08","1.34195317717898E-08","1.29465157010045E-08","1.30122120959543E-08","1.32405929891988E-08","1.31860453360425E-08","1.3350797729342E-08","1.25072744137302E-08","1.43635003789511E-08","1.39061030287421E-08","1.45126176833961E-08","1.47034417622704E-08",
"Algérie","DZA","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique (hors revenu élevé)","EAP","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95083590878668","9.44225677920068","10.0433579424589","10.5575852850658","10.4943112876639","10.3693081126526","10.5707173841605","10.4913653651324","10.2432225242126","9.99720632088195","9.70276607564597","9.43797175383757","9.68851546615202","9.3495113976853","8.86160698751997","8.44479297288989","8.34379234769519","8.1271105181017","8.2487656818632","",
"de dividende précoce démographique","EAR","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","12.6264158033373","12.9638302713707","13.5155014968365","13.7364944046324","13.9893680391455","","14.1466169203622","","","","13.5839285233966","12.9441679087229","12.8607623962856","12.3545413924326","12.6256128473668","12.215776675792","11.9683598625815","12.3698602172838","11.4112930506439","11.8966225263662","11.3267133470364","11.5633508373334","12.2045184282281","11.5375493173899","","","","","","","","","","13.0560795780989","12.2175639370928","12.0714587483529","12.0313169986126","12.1215510880601","12.3674815241929","12.1443883305992","12.685694441368","12.8609306683466","12.682690538381","13.1923767545563","","","","12.2085265069215","","",
"Asie de l’Est et Pacifique","EAS","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1233305385148","11.5525288098632","12.0800995087089","12.402267282413","12.0479870594395","11.8410265968123","12.0291500461637","12.0735245941795","11.9053927748116","11.6734458128557","11.4179659300491","11.3171737240896","11.5588139387393","11.4700263138146","11.0860193512582","10.6272339678597","10.7662238454622","10.7730216840016","","",
"Europe et Asie centrale (hors revenu élevé)","ECA","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.333485495524","12.8067956551827","13.478077152737","","","","","","","","","","18.0009790968127","17.7828702694396","17.7233904338343","17.7422198764079","16.9004821657288","17.4231705952993","16.9991871234494","16.9184871482312","16.948306251077","16.4485314063526","16.4640019327099","15.9736685576825","16.1272400637634","16.1447011733703","16.217116902336","16.8144973481147","18.1808826161551",
"Europe et Asie centrale","ECS","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","16.1768657013917","15.5609180407147","15.9779895734247","15.7956686173427","16.4248052638703","16.4968317946067","16.3714609233789","16.2461811217806","16.89355288278","17.1094134939845","17.4896430110818","17.4078471282173","17.3711042998139","17.6317451545107","17.9556351529528","17.8557897080087","17.8363463801123","17.8071151137237","18.170950701751","18.7806196441534","18.6683153127204","18.3389115545291","18.6591382041466","19.072353985591","19.1875897188057","19.5425600821456","20.0925475702876","19.8394456360481","20.1656339870803","19.8624029071182","19.3792613607305","19.1674614693074","18.8775319247905","19.4968944534534","19.7875799473285","19.9914387619778","19.6160634433604","18.5138978934778","18.896780127988","19.1201560645072","19.2095557180481","19.4536847200271","19.4559099738465","19.1865660993473","19.0771937422207","19.2533647708795","19.3842851104103","19.3069724906295","18.995691054059","19.5757898478647","19.649836734172","19.5536798107065","",
"Équateur","ECU","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41232339115654E-05","1.40206757263498E-05","1.63890534817574E-05","1.45417706423945E-05","1.36893043161774E-05","1.42925485667842E-05","1.3400889588379E-05","1.29414345871949E-05","1.2735868402819E-05","1.30891981797338E-05","","",
"Égypte, République arabe d’","EGY","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","2.05216145931482E-08","1.73313844226352E-08","2.55179722042899E-08","2.30710966447624E-08","2.1285197869102E-08","","2.62442996941523E-08","2.16957605985037E-08","2.10827067669173E-08","1.84462025316456E-08","1.7254691689008E-08","1.63197278911565E-08","1.45708737864078E-08","1.4349025974026E-08","1.3838961038961E-08","1.32348643006263E-08","1.47377777777778E-08","1.84802300503235E-08","1.8764175257732E-08","1.90474285714286E-08","1.76230392156863E-08","1.74629468177855E-08","1.59646483640466E-08","","","","","1.34077593032462E-08","1.33499401197605E-08","1.38359777457243E-08","1.4068635097493E-08","1.58295127084345E-08","1.53498523093448E-08","1.53205248464545E-08","1.56613605833813E-08","1.41300762473065E-08","1.40086354022318E-08","1.23849047590613E-08","1.34980649322726E-08","1.22201408450704E-08","1.25192110970171E-08","","","","","","","","","",
"Zone euro","EMU","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.9890502945411","14.2031723816455","14.2909702985469","13.8695537962133","14.5642667062679","14.7079366035885","14.861889829421","14.9487794035727","15.366574609533","15.3829891029225","15.574740502626","15.9802189329978","16.0770335597017","16.197478989894","16.7086496451886","16.8462884044523","16.9758336846412","17.1548257626468","17.0437964112843","17.8819497344618","17.9772328981209","17.8396957642457","17.7771522398503","18.5307412037742","18.7027426804143","19.1093547233046","19.4607559950914","19.9046690082239","19.7271384719218","19.3258723545117","18.9429780148431","18.7147751022206","18.0845506115731","18.2722240023382","18.6489169743368","18.8311706379345","18.4390324416962","17.7271314576299","18.0765231438542","18.2058434082972","18.6845315938577","19.1974531650539","19.2783691428226","19.1667039698604","19.0642910009653","19.2213826794987","19.3338157473846","19.3745934069502","19.0719926886523","19.3204622262562","19.4119945194561","18.9072194719648","",
"Érythrée","ERI","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Espagne","ESP","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","8.96520744388055E-09","9.3275176780315E-09","8.58695519407131E-09","8.76841234915641E-09","9.02823843385467E-09","8.90677067929848E-09","9.50628595313732E-09","9.67707069142912E-09","9.67711017366677E-09","9.97520821871247E-09","9.23424170975437E-09","1.06460464592965E-08","1.05971991595879E-08","1.25941795278307E-08","1.44403252172318E-08","1.55766802744872E-08","1.54079672721182E-08","1.67399100891758E-08","1.57220377012486E-08","1.57882501317137E-08","1.60329147105041E-08","1.48926439684824E-08","1.5117567743064E-08","","","","","","","","","","1.46359726483881E-08","1.54578816147015E-08","1.58427663944214E-08","1.63947357919559E-08","1.27731852373898E-08","1.01892841498989E-08","1.23552539351712E-08","1.18256931383282E-08","1.17062948133333E-08","1.35446525722175E-08","1.40482352839264E-08","1.40820816990338E-08","1.36838393292056E-08","1.36257034043746E-08","1.41254961741386E-08","1.36580229877723E-08","1.34462555370373E-08","1.48775287865224E-08","1.5471017099813E-08","1.49983875932141E-08","",
"Estonie","EST","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75799392806864E-05","1.25027143533478E-05","1.54276596443403E-05","2.02755035634285E-05","2.28390173739655E-05","2.18490911610692E-05","2.19671891680782E-05","2.21073473986806E-05","2.09245903191704E-05","1.96861614691059E-05","1.92347051088645E-05","1.96286040279847E-05","1.98240184627071E-05","2.02281908937352E-05","1.90966557318789E-05","1.99559905072248E-05","2.0260803407453E-05","1.93870577164993E-05","2.17176782492491E-05","2.01886259760194E-05","1.94461104284907E-05","2.01620993799871E-05","2.0239593208473E-05","2.07046889899527E-05","2.15659169044997E-05","2.16774027118622E-05","2.08680916555804E-05","2.08332765978306E-05","2.10626465669172E-05","2.07215984585967E-05","2.17424154968985E-05","2.1098827586414E-05","2.13289742256328E-05","",
"Éthiopie","ETH","Revenus fiscaux (% du PIB)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42888434813352E-06","7.26923684243451E-06","5.46444020842868E-06","5.76799563491457E-06","7.49133792136953E-06","8.22432020449962E-06","8.734556381743E-06","1.02666068991452E-05","1.0987988994342E-05","1.06198479060259E-05","","8.08387167264084E-06","9.70983167885198E-06","9.11689550681182E-06","9.68076220287628E-06","8.72441638457737E-06","8.26284585481565E-06","7.81252966616113E-06","7.81414425408042E-06","6.58118138102551E-06","8.1634410798229E-06","9.20935861701915E-06","9.37759471496754E-06","8.76472537696952E-06","8.81195539340994E-06","8.35133826471763E-06","8.08706320792694E-06","7.60392938723219E-06","7.51992182973201E-06","6.66173828015493E-06","6.19630068633641E-06","5.32472596181248E-06","4.49688508975156E-06","3.93105822731496E-06","3.39819259746301E-06",
