country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
LAC,Latin America & Caribbean (excluding high income),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,69.2264125499782,,1
LAC,Latin America & Caribbean (excluding high income),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,77.9141737302421,,1
LAC,Latin America & Caribbean (excluding high income),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,71.0076212752645,,1
TLA,Latin America & the Caribbean (IDA & IBRD countries),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2023,69.1973947607836,,1
TLA,Latin America & the Caribbean (IDA & IBRD countries),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2022,66.2817586207011,,1
TLA,Latin America & the Caribbean (IDA & IBRD countries),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,69.0760103211382,,1
TLA,Latin America & the Caribbean (IDA & IBRD countries),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,77.6779808004109,,1
TLA,Latin America & the Caribbean (IDA & IBRD countries),GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,70.7260662562803,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2024,113.567829493566,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2023,112.321804069948,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2022,110.071944642092,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,116.017310285539,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,122.003637015656,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,96.9143262399128,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,95.2889566518371,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,94.1731793114252,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,95.0501725323993,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,93.1430673255618,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,92.1526825251906,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,92.0884356902759,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,90.5794494414687,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,86.6939695512679,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,82.4223141128765,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,74.082190707757,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,62.379523573968,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,54.3922152333392,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,54.5680181691681,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2005,55.7852995438633,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2004,55.9758597311477,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2003,55.9889096354886,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2002,54.0559138753041,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2001,53.0412248800117,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2000,35.442247195029,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1999,40.1621212230056,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1998,43.8060454681772,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1997,46.7480310078954,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1996,49.4138197463287,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1995,49.7796617339655,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1994,49.7944561561606,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1993,50.5463441934301,,1
NAC,North America,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",1992,48.1548628584636,,1
