country_code,country_name,indicator_code,indicator_name,year,value,unit,decimal
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,0.62149364471065,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,0.700380182969944,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,0.710900001916455,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,0.720515154083905,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,0.61458200348047,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,0.680477134527831,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,0.643559992768499,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,0.628832730941399,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,0.602268707349142,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,0.613681003059709,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,0.604360667456835,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,0.622448428664023,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2001,0.605678465802764,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2000,0.592287098189887,,2
EAR,Early-demographic dividend,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1997,0.552775938074713,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2022,2.82855674974567,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2021,2.63617390243184,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2020,2.58570735599471,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2019,2.40105645942139,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2018,2.36176756840058,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2017,2.32062696054121,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2016,2.34324906227084,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2015,2.32510467983346,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2014,2.4763717684967,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,2.27951683548656,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,2.48353619845904,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2011,2.32887135089794,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2010,2.39654257840267,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2009,2.24742572897725,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2008,2.34899778426741,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2007,2.34636789993577,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2006,2.39454977708492,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2005,2.39353265085718,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2004,2.31143275351374,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2003,2.32503774514453,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2002,2.24274721477805,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2001,2.27732981766751,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2000,2.23158477402329,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1999,2.29546983317795,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1998,2.22632710001629,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1997,2.25962381273574,,2
EAS,East Asia & Pacific,GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),1996,2.18445578216061,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2022,2.5080032382574,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2021,2.35197635135712,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2020,2.20114885696099,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2019,2.02767686439888,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2018,1.9155580870713,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2017,1.90349870730057,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2016,1.90649738312386,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2015,1.90812580771348,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2014,1.94307855880858,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2013,1.71175655422743,,2
EAP,East Asia & Pacific (excluding high income),GB.XPD.RSDV.GD.ZS,Research and development expenditure (% of GDP),2012,1.88122623315018,,2
