indicatorId,geoUnit,year,value,qualifier,magnitude
ILLPOP.AG15T99,ABW,2010,2582,,
ILLPOP.AG15T99,ABW,2020,1801,UIS_EST,
ILLPOP.AG15T99,AFG,2011,10216524,,
ILLPOP.AG15T99,AFG,2021,13924525,,
ILLPOP.AG15T99,AGO,2001,2860002,,
ILLPOP.AG15T99,AGO,2014,4916935,,
ILLPOP.AG15T99,AGO,2024,5466103,UIS_EST,
ILLPOP.AG15T99,AIA,1994,301,UIS_EST,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1991,683792704,UIS_EST,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1992,675637120,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1993,667598016,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1994,659703040,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1995,650966336,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1996,643644352,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1997,572042880,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1998,531752864,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,1999,525207520,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2000,518117152,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2001,521138528,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2002,519264032,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2003,515454016,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2004,513128736,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2005,519650752,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2006,523631040,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2007,506174080,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2008,499111392,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2009,494477120,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2010,475765216,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2011,480919488,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2012,484101760,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2013,479059712,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2014,469593984,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2015,457493664,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2016,444995072,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2017,441334592,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2018,440411072,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2019,446728704,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2020,439844992,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2021,432836896,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2022,424771552,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2023,418703072,,
ILLPOP.AG15T99,AIMS: Asia and the Pacific,2024,412554720,,
ILLPOP.AG15T99,AIMS: Central Asia,1991,722178,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1992,699773,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1993,676861,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1994,653627,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1995,627592,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1996,479931,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1997,431126,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1998,400981,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,1999,372613,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,2000,347621,,
ILLPOP.AG15T99,AIMS: Central Asia,2001,330579,,
ILLPOP.AG15T99,AIMS: Central Asia,2002,314224,,
ILLPOP.AG15T99,AIMS: Central Asia,2003,298571,,
ILLPOP.AG15T99,AIMS: Central Asia,2004,283518,,
ILLPOP.AG15T99,AIMS: Central Asia,2005,269022,,
ILLPOP.AG15T99,AIMS: Central Asia,2006,258632,,
ILLPOP.AG15T99,AIMS: Central Asia,2007,244894,,
ILLPOP.AG15T99,AIMS: Central Asia,2008,231733,,
ILLPOP.AG15T99,AIMS: Central Asia,2009,93902,,
ILLPOP.AG15T99,AIMS: Central Asia,2010,83375,,
ILLPOP.AG15T99,AIMS: Central Asia,2011,81325,,
ILLPOP.AG15T99,AIMS: Central Asia,2012,79262,,
ILLPOP.AG15T99,AIMS: Central Asia,2013,77297,,
ILLPOP.AG15T99,AIMS: Central Asia,2014,78205,,
ILLPOP.AG15T99,AIMS: Central Asia,2015,75874,,
ILLPOP.AG15T99,AIMS: Central Asia,2016,73578,,
ILLPOP.AG15T99,AIMS: Central Asia,2017,71398,,
ILLPOP.AG15T99,AIMS: Central Asia,2018,68560,,
ILLPOP.AG15T99,AIMS: Central Asia,2019,65113,,
ILLPOP.AG15T99,AIMS: Central Asia,2020,64453,,
ILLPOP.AG15T99,AIMS: Central Asia,2021,64184,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,2022,63862,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,2023,65084,UIS_EST,
ILLPOP.AG15T99,AIMS: Central Asia,2024,66319,UIS_EST,
ILLPOP.AG15T99,AIMS: East Asia,1990,236376864,,
ILLPOP.AG15T99,AIMS: East Asia,1991,233652992,,
ILLPOP.AG15T99,AIMS: East Asia,1992,230809040,,
ILLPOP.AG15T99,AIMS: East Asia,1993,228206096,,
ILLPOP.AG15T99,AIMS: East Asia,1994,224136144,,
ILLPOP.AG15T99,AIMS: East Asia,1995,219992560,,
ILLPOP.AG15T99,AIMS: East Asia,1996,216815888,,
ILLPOP.AG15T99,AIMS: East Asia,1997,149213040,,
ILLPOP.AG15T99,AIMS: East Asia,1998,146653712,,
ILLPOP.AG15T99,AIMS: East Asia,1999,144144400,,
ILLPOP.AG15T99,AIMS: East Asia,2000,140944752,,
ILLPOP.AG15T99,AIMS: East Asia,2001,138435424,,
ILLPOP.AG15T99,AIMS: East Asia,2002,135365552,,
ILLPOP.AG15T99,AIMS: East Asia,2003,131973792,,
ILLPOP.AG15T99,AIMS: East Asia,2004,128787208,,
ILLPOP.AG15T99,AIMS: East Asia,2005,125396008,,
ILLPOP.AG15T99,AIMS: East Asia,2006,121769112,,
ILLPOP.AG15T99,AIMS: East Asia,2007,104352600,,
ILLPOP.AG15T99,AIMS: East Asia,2008,100425056,,
ILLPOP.AG15T99,AIMS: East Asia,2009,96898032,,
ILLPOP.AG15T99,AIMS: East Asia,2010,98150264,,
ILLPOP.AG15T99,AIMS: East Asia,2011,95268104,,
ILLPOP.AG15T99,AIMS: East Asia,2012,91868048,,
ILLPOP.AG15T99,AIMS: East Asia,2013,91372640,,
ILLPOP.AG15T99,AIMS: East Asia,2014,83489696,,
ILLPOP.AG15T99,AIMS: East Asia,2015,80242840,,
ILLPOP.AG15T99,AIMS: East Asia,2016,77157128,,
ILLPOP.AG15T99,AIMS: East Asia,2017,74214464,,
ILLPOP.AG15T99,AIMS: East Asia,2018,73875376,,
ILLPOP.AG15T99,AIMS: East Asia,2019,71633032,,
ILLPOP.AG15T99,AIMS: East Asia,2020,68018688,,
ILLPOP.AG15T99,AIMS: East Asia,2021,65838092,,
ILLPOP.AG15T99,AIMS: East Asia,2022,63495688,,
ILLPOP.AG15T99,AIMS: East Asia,2023,61412104,,
ILLPOP.AG15T99,AIMS: East Asia,2024,59342784,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1990,240520528,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1991,237808368,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1992,234978432,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1993,232393568,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1994,228343232,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1995,224216208,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1996,221018048,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1997,153396320,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1998,150820752,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,1999,148302960,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2000,145103728,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2001,142618544,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2002,139576016,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2003,136217936,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2004,133056712,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2005,129703216,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2006,126116384,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2007,108748248,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2008,104872664,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2009,101400080,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2010,102688496,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2011,99882240,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2012,96561480,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2013,96145968,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2014,88400016,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2015,85386968,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2016,82417144,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2017,79594648,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2018,79373576,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2019,77249712,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2020,73751992,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2021,71641752,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2022,69398368,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2023,67465560,,
ILLPOP.AG15T99,AIMS: East Asia and the Pacific,2024,65459152,,
ILLPOP.AG15T99,AIMS: South and West Asia,1999,376497664,UIS_EST,
ILLPOP.AG15T99,AIMS: South and West Asia,2000,372630848,,
ILLPOP.AG15T99,AIMS: South and West Asia,2001,378153504,,
ILLPOP.AG15T99,AIMS: South and West Asia,2002,379336736,,
ILLPOP.AG15T99,AIMS: South and West Asia,2003,378899104,,
ILLPOP.AG15T99,AIMS: South and West Asia,2004,379748608,,
ILLPOP.AG15T99,AIMS: South and West Asia,2005,389636992,,
ILLPOP.AG15T99,AIMS: South and West Asia,2006,397212896,,
ILLPOP.AG15T99,AIMS: South and West Asia,2007,397147552,,
ILLPOP.AG15T99,AIMS: South and West Asia,2008,393973504,,
ILLPOP.AG15T99,AIMS: South and West Asia,2009,392949536,,
ILLPOP.AG15T99,AIMS: South and West Asia,2010,372959680,,
ILLPOP.AG15T99,AIMS: South and West Asia,2011,380922272,,
ILLPOP.AG15T99,AIMS: South and West Asia,2012,387427328,,
ILLPOP.AG15T99,AIMS: South and West Asia,2013,382802688,,
ILLPOP.AG15T99,AIMS: South and West Asia,2014,381081888,,
ILLPOP.AG15T99,AIMS: South and West Asia,2015,371996864,,
ILLPOP.AG15T99,AIMS: South and West Asia,2016,362470272,,
ILLPOP.AG15T99,AIMS: South and West Asia,2017,361651104,,
ILLPOP.AG15T99,AIMS: South and West Asia,2018,360951296,,
ILLPOP.AG15T99,AIMS: South and West Asia,2019,369396064,,
ILLPOP.AG15T99,AIMS: South and West Asia,2020,366010496,,
ILLPOP.AG15T99,AIMS: South and West Asia,2021,361112672,,
ILLPOP.AG15T99,AIMS: South and West Asia,2022,355290784,,
ILLPOP.AG15T99,AIMS: South and West Asia,2023,351153472,,
ILLPOP.AG15T99,AIMS: South and West Asia,2024,347009856,,
ILLPOP.AG15T99,ALB,2008,90320,,
ILLPOP.AG15T99,ALB,2011,72097,,
ILLPOP.AG15T99,ALB,2012,63553,,
ILLPOP.AG15T99,ALB,2023,53831,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2009,3452846,UIS_EST,
ILLPOP.AG15T99,ALECSO: Gulf countries,2010,3237940,UIS_EST,
ILLPOP.AG15T99,ALECSO: Gulf countries,2011,2066685,UIS_EST,
ILLPOP.AG15T99,ALECSO: Gulf countries,2012,1998729,UIS_EST,
ILLPOP.AG15T99,ALECSO: Gulf countries,2013,1930370,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2014,1795314,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2015,1472244,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2016,1476437,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2017,1418276,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2018,1398778,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2019,1337511,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2020,1036845,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2021,886906,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2022,840739,,
ILLPOP.AG15T99,ALECSO: Gulf countries,2023,851215,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,1991,12637701,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,1992,12584263,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,1993,12693631,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,1994,13048756,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,1995,13286089,,
ILLPOP.AG15T99,ALECSO: Least developed countries,1996,13426458,,
ILLPOP.AG15T99,ALECSO: Least developed countries,1997,13467816,,
ILLPOP.AG15T99,ALECSO: Least developed countries,1998,13586612,,
ILLPOP.AG15T99,ALECSO: Least developed countries,1999,13703235,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2000,13806705,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2001,13902845,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2002,13985232,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2003,14046939,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2004,14078386,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2005,14303635,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2006,17376570,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2007,17716490,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2008,18114052,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2009,18629108,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2010,19062374,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2011,19397368,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2012,19632322,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2013,20016508,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2015,20967568,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2016,21473596,UIS_EST,
ILLPOP.AG15T99,ALECSO: Least developed countries,2017,22028518,,
ILLPOP.AG15T99,ALECSO: Least developed countries,2018,22661684,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1990,18811872,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1991,18778856,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1992,18897136,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1993,19055690,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1994,19185304,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1995,19280140,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1996,19328848,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1997,19355712,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1998,19315476,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,1999,19324168,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2000,19381904,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2001,19133052,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2002,19121530,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2003,19090024,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2004,19037030,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2005,19366132,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2006,19325836,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2007,19493096,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2008,19251112,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2009,19189646,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2010,19166308,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2011,17259200,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2012,16240616,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2013,16077197,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2014,17601436,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2015,17427162,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2016,17247108,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2017,17067938,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2018,16962536,,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2019,16937956,UIS_EST,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2020,16916710,UIS_EST,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2021,16872160,UIS_EST,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2022,16833068,UIS_EST,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2023,16832392,UIS_EST,
ILLPOP.AG15T99,ALECSO: Maghreb countries,2024,16851632,UIS_EST,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1990,23181118,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1991,23384484,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1992,23505928,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1993,23992442,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1994,24281676,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1995,24471230,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1996,24535684,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1997,24593836,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1998,24645244,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,1999,24748036,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2000,24848710,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2001,24938124,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2002,24974164,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2003,21373864,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2004,21413448,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2005,21473396,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2006,24984004,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2007,24816180,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2008,24687838,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2009,23722100,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2010,23570276,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2011,23642586,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2012,23614664,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2013,22173256,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2014,21537296,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2015,20816960,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2016,25430228,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2017,24816584,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2018,24701448,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2019,24628058,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2020,24725920,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2021,24572584,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2022,24364544,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2023,24282570,,
ILLPOP.AG15T99,ALECSO: Mashriq countries,2024,24240056,,
ILLPOP.AG15T99,ALECSO: Member countries,1990,62340252,,
ILLPOP.AG15T99,ALECSO: Member countries,1991,62181212,,
ILLPOP.AG15T99,ALECSO: Member countries,1992,62212532,,
ILLPOP.AG15T99,ALECSO: Member countries,1993,62727076,,
ILLPOP.AG15T99,ALECSO: Member countries,1994,63252904,,
ILLPOP.AG15T99,ALECSO: Member countries,1995,63527000,,
ILLPOP.AG15T99,ALECSO: Member countries,1996,63532864,,
ILLPOP.AG15T99,ALECSO: Member countries,1997,63421268,,
ILLPOP.AG15T99,ALECSO: Member countries,1998,63178240,,
ILLPOP.AG15T99,ALECSO: Member countries,1999,63158020,,
ILLPOP.AG15T99,ALECSO: Member countries,2000,63180232,,
ILLPOP.AG15T99,ALECSO: Member countries,2001,62866164,,
ILLPOP.AG15T99,ALECSO: Member countries,2002,62627000,,
ILLPOP.AG15T99,ALECSO: Member countries,2003,59026600,,
ILLPOP.AG15T99,ALECSO: Member countries,2004,58865920,,
ILLPOP.AG15T99,ALECSO: Member countries,2005,59345648,,
ILLPOP.AG15T99,ALECSO: Member countries,2006,65753316,,
ILLPOP.AG15T99,ALECSO: Member countries,2007,65644280,,
ILLPOP.AG15T99,ALECSO: Member countries,2008,65563848,,
ILLPOP.AG15T99,ALECSO: Member countries,2009,64993700,,
ILLPOP.AG15T99,ALECSO: Member countries,2010,65036896,,
ILLPOP.AG15T99,ALECSO: Member countries,2011,62365840,,
ILLPOP.AG15T99,ALECSO: Member countries,2012,61486332,,
ILLPOP.AG15T99,ALECSO: Member countries,2013,60197328,,
ILLPOP.AG15T99,ALECSO: Member countries,2014,61372420,,
ILLPOP.AG15T99,ALECSO: Member countries,2015,60683932,,
ILLPOP.AG15T99,ALECSO: Member countries,2016,65627372,,
ILLPOP.AG15T99,ALECSO: Member countries,2017,65331316,,
ILLPOP.AG15T99,ALECSO: Member countries,2018,65724444,,
ILLPOP.AG15T99,ALECSO: Member countries,2019,66284072,,
ILLPOP.AG15T99,ALECSO: Member countries,2020,66754420,,
ILLPOP.AG15T99,ALECSO: Member countries,2021,67058972,,
ILLPOP.AG15T99,ALECSO: Member countries,2022,67444064,,
ILLPOP.AG15T99,ALECSO: Member countries,2023,68055152,,
ILLPOP.AG15T99,ALECSO: Member countries,2024,68404152,,
ILLPOP.AG15T99,ARE,2005,354126,,
ILLPOP.AG15T99,ARE,2019,163410,,
ILLPOP.AG15T99,ARE,2021,130669,,
ILLPOP.AG15T99,ARE,2022,128799,,
ILLPOP.AG15T99,ARE,2023,154304,,
ILLPOP.AG15T99,ARE,2024,102819,,
ILLPOP.AG15T99,ARG,1991,909706,,
ILLPOP.AG15T99,ARG,2001,755558,,
ILLPOP.AG15T99,ARG,2020,293948,UIS_EST,
ILLPOP.AG15T99,ARM,2001,14055,,
ILLPOP.AG15T99,ARM,2011,6094,,
ILLPOP.AG15T99,ARM,2016,6019,,
ILLPOP.AG15T99,ARM,2017,6174,,
ILLPOP.AG15T99,ARM,2020,4891,,
ILLPOP.AG15T99,ATG,2001,574,,
ILLPOP.AG15T99,AZE,2007,26543,,
ILLPOP.AG15T99,AZE,2009,16436,,
ILLPOP.AG15T99,AZE,2010,15950,NAT_EST,
ILLPOP.AG15T99,AZE,2011,15674,NAT_EST,
ILLPOP.AG15T99,AZE,2012,16111,NAT_EST,
ILLPOP.AG15T99,AZE,2013,15317,NAT_EST,
ILLPOP.AG15T99,AZE,2014,15532,NAT_EST,
ILLPOP.AG15T99,AZE,2015,15774,NAT_EST,
ILLPOP.AG15T99,AZE,2016,15790,,
ILLPOP.AG15T99,AZE,2017,15851,,
ILLPOP.AG15T99,AZE,2019,15801,,
ILLPOP.AG15T99,AZE,2023,17200,,
ILLPOP.AG15T99,BDI,1990,1775668,,
ILLPOP.AG15T99,BDI,2000,1334814,,
ILLPOP.AG15T99,BDI,2008,2359887,,
ILLPOP.AG15T99,BDI,2014,2183934,,
ILLPOP.AG15T99,BDI,2017,1857810,,
ILLPOP.AG15T99,BDI,2024,1696052,UIS_EST,
ILLPOP.AG15T99,BEN,1992,2152804,,
ILLPOP.AG15T99,BEN,2002,2685703,,
ILLPOP.AG15T99,BEN,2006,3368061,UIS_EST,
ILLPOP.AG15T99,BEN,2013,3236437,,
ILLPOP.AG15T99,BEN,2023,3378765,UIS_EST,
ILLPOP.AG15T99,BFA,1991,4243771,,
ILLPOP.AG15T99,BFA,1996,4825922,,
ILLPOP.AG15T99,BFA,2003,5429577,,
ILLPOP.AG15T99,BFA,2005,5692729,,
ILLPOP.AG15T99,BFA,2006,5962850,,
ILLPOP.AG15T99,BFA,2007,5717680,,
ILLPOP.AG15T99,BFA,2014,6340567,,
ILLPOP.AG15T99,BFA,2018,6664670,,
ILLPOP.AG15T99,BFA,2019,8022069,,
ILLPOP.AG15T99,BGD,1991,41920328,,
ILLPOP.AG15T99,BGD,2001,44863856,,
ILLPOP.AG15T99,BGD,2007,50727032,UIS_EST,
ILLPOP.AG15T99,BGD,2011,41725892,,
ILLPOP.AG15T99,BGD,2012,43407472,,
ILLPOP.AG15T99,BGD,2013,40950936,,
ILLPOP.AG15T99,BGD,2014,41597644,,
ILLPOP.AG15T99,BGD,2015,37963728,,
ILLPOP.AG15T99,BGD,2016,30243476,,
ILLPOP.AG15T99,BGD,2017,30635822,,
ILLPOP.AG15T99,BGD,2018,29867260,,
ILLPOP.AG15T99,BGD,2019,29354080,,
ILLPOP.AG15T99,BGD,2020,29466392,,
ILLPOP.AG15T99,BGD,2021,27995640,,
ILLPOP.AG15T99,BGD,2022,25248980,,
ILLPOP.AG15T99,BGR,2001,123681,,
ILLPOP.AG15T99,BGR,2011,105349,,
ILLPOP.AG15T99,BGR,2021,88808,UIS_EST,
ILLPOP.AG15T99,BHR,1991,54580,,
ILLPOP.AG15T99,BHR,2001,63626,,
ILLPOP.AG15T99,BHR,2011,74550,UIS_EST,
ILLPOP.AG15T99,BHR,2022,26243,,
ILLPOP.AG15T99,BHR,2023,26953,,
ILLPOP.AG15T99,BHR,2024,28007,,
ILLPOP.AG15T99,BIH,1991,374491,UIS_EST,
ILLPOP.AG15T99,BIH,2000,113994,,
ILLPOP.AG15T99,BIH,2011,61048,UIS_EST,
ILLPOP.AG15T99,BIH,2013,95583,,
ILLPOP.AG15T99,BIH,2023,58771,UIS_EST,
ILLPOP.AG15T99,BLR,1999,33148,,
ILLPOP.AG15T99,BLR,2009,31052,,
ILLPOP.AG15T99,BLR,2019,9914,,
ILLPOP.AG15T99,BLZ,1991,30644,,
ILLPOP.AG15T99,BLZ,2000,32768,,
ILLPOP.AG15T99,BLZ,2022,34672,,
ILLPOP.AG15T99,BOL,2001,706525,,
ILLPOP.AG15T99,BOL,2007,583659,,
ILLPOP.AG15T99,BOL,2008,572842,,
ILLPOP.AG15T99,BOL,2009,558776,,
ILLPOP.AG15T99,BOL,2011,515157,,
ILLPOP.AG15T99,BOL,2012,378872,,
ILLPOP.AG15T99,BOL,2015,546950,,
ILLPOP.AG15T99,BOL,2020,491742,,
ILLPOP.AG15T99,BOL,2023,377930,,
ILLPOP.AG15T99,BRA,2012,13065423,,
ILLPOP.AG15T99,BRA,2013,13048020,,
ILLPOP.AG15T99,BRA,2014,12840121,,
ILLPOP.AG15T99,BRA,2015,12524848,,
ILLPOP.AG15T99,BRA,2016,11483905,,
ILLPOP.AG15T99,BRA,2017,11190198,,
